,dollar_amount,votes
0,781394.5700000001,19543.0
1,2124680.3900000006,99753.0
2,1018050.83,406798.0
3,15915.779999999999,23912.0
4,3144050.110000001,163695.0
5,2298161.4600000004,133038.0
6,740288.8400000001,118380.0
7,38316.22,12816.0
8,5376773.87,110298.0
9,5441273.82,268654.0
10,1335887.14,33159.0
11,748306.7999999998,175555.0
12,66739.81,162033.0
13,1107154.0100000005,112172.0
