,dollar_amount,votes
0,3140.0,3837.0
1,4416.0,2840.0
2,36302.42,6506.0
3,1042751.8899999999,44394.0
4,105236.92000000001,29986.0
5,527243.62,31955.0
6,23661.98,57718.0
7,210347.83,73936.0
8,265951.24,79555.0
9,38458.15,130326.0
10,99370.59999999999,24963.0
11,17462.96,45189.0
12,392212.65,24728.0
13,38990.0,11125.0
14,78412.0,16812.0
15,140990.0,23735.0
16,177241.60999999996,11371.0
17,233000.0,83931.0
18,1127811.1600000001,105562.0
