committee_id,total_transactions
5493,1002
2109,746
5514,29
1945,290
80,4715
319,2346
4167,1196
4792,2981
60,2391
5328,494
9927,1
2891,0
328,1783
229,572
4572,126361
2070,252
152,1035
108,373
3597,780
2717,793
2352,5329
171,8220
3428,1175
4939,372
182,496
252,88
2069,1790
2793,2115
1579,1913
1869,352
765,3582
216,2255
167,258
221,3782
337,2205
260,364
223,1610
7305,429
4213,11148
5207,944
3889,1524
4676,1017
5528,1598
350,2896
4015,26
12510,708
3,560
4,1197
12878,3338
4797,1140
