committee_id,total_transactions
17196,0
16834,10
17165,75
16766,68
16626,496
16708,21
16510,159
17060,0
17059,49
16886,0
16857,1
16538,936
17224,0
17075,0
16658,18
16541,589
16233,942
16738,580
17191,2
16911,0
16487,53
16613,141
16169,138
16408,579
16958,0
17223,0
16428,174
16909,0
17189,5
17235,0
17003,105
16789,0
16731,146
16707,16
16922,19
16468,49
16534,17
16933,0
17128,34
17122,28
16223,32
17037,0
17017,131
16869,321
17100,19
16609,1385
16645,0
16589,227
16864,45
17187,22
